,Start Date,share_count,temperature,feelsLike,wind,weatherCode,month,weekday,hour,is_holiday,is_weekend
0,2016-01-02 00:00:00,129,8.0,4.0,36.0,122,1,5,0,0,1
1,2016-01-02 01:00:00,61,8.0,4.0,35.0,122,1,5,1,0,1
2,2016-01-02 02:00:00,35,9.0,5.0,33.0,122,1,5,2,0,1
3,2016-01-02 03:00:00,31,9.0,5.0,32.0,122,1,5,3,0,1
4,2016-01-02 04:00:00,33,9.0,5.0,31.0,122,1,5,4,0,1
5,2016-01-02 05:00:00,95,9.0,6.0,30.0,122,1,5,5,0,1
6,2016-01-02 06:00:00,512,10.0,6.0,29.0,122,1,5,6,0,1
7,2016-01-02 07:00:00,1813,10.0,6.0,31.0,122,1,5,7,0,1
8,2016-01-02 08:00:00,3715,10.0,6.0,33.0,122,1,5,8,0,1
9,2016-01-02 09:00:00,1862,10.0,6.0,35.0,122,1,5,9,0,1
10,2016-01-02 10:00:00,806,10.0,6.0,34.0,122,1,5,10,0,1
11,2016-01-02 11:00:00,676,10.0,7.0,32.0,122,1,5,11,0,1
12,2016-01-02 12:00:00,865,10.0,7.0,31.0,122,1,5,12,0,1
13,2016-01-02 13:00:00,832,10.0,6.0,32.0,122,1,5,13,0,1
14,2016-01-02 14:00:00,794,10.0,6.0,33.0,122,1,5,14,0,1
15,2016-01-02 15:00:00,919,9.0,5.0,35.0,122,1,5,15,0,1
16,2016-01-02 16:00:00,1355,9.0,6.0,32.0,122,1,5,16,0,1
17,2016-01-02 17:00:00,2840,10.0,6.0,30.0,122,1,5,17,0,1
18,2016-01-02 18:00:00,2685,10.0,7.0,28.0,122,1,5,18,0,1
19,2016-01-02 19:00:00,1530,10.0,6.0,30.0,122,1,5,19,0,1
20,2016-01-02 20:00:00,849,10.0,6.0,31.0,122,1,5,20,0,1
21,2016-01-02 21:00:00,570,9.0,5.0,33.0,122,1,5,21,0,1
22,2016-01-02 22:00:00,353,9.0,6.0,32.0,122,1,5,22,0,1
23,2016-01-02 23:00:00,184,9.0,6.0,31.0,122,1,5,23,0,1
24,2016-01-13 00:00:00,123,5.0,1.0,24.0,200,1,2,0,0,0
25,2016-01-13 01:00:00,49,5.0,0.0,27.0,200,1,2,1,0,0
26,2016-01-13 02:00:00,40,5.0,0.0,30.0,116,1,2,2,0,0
27,2016-01-13 03:00:00,22,5.0,0.0,33.0,116,1,2,3,0,0
28,2016-01-13 04:00:00,39,4.0,-1.0,31.0,116,1,2,4,0,0
29,2016-01-13 05:00:00,100,3.0,-2.0,28.0,113,1,2,5,0,0
30,2016-01-13 06:00:00,622,3.0,-3.0,26.0,113,1,2,6,0,0
31,2016-01-13 07:00:00,1979,3.0,-3.0,24.0,113,1,2,7,0,0
32,2016-01-13 08:00:00,4054,2.0,-2.0,22.0,113,1,2,8,0,0
33,2016-01-13 09:00:00,2060,2.0,-2.0,21.0,113,1,2,9,0,0
34,2016-01-13 10:00:00,874,3.0,-1.0,21.0,113,1,2,10,0,0
35,2016-01-13 11:00:00,726,5.0,0.0,22.0,113,1,2,11,0,0
36,2016-01-13 12:00:00,919,6.0,2.0,22.0,113,1,2,12,0,0
37,2016-01-13 13:00:00,959,6.0,2.0,20.0,113,1,2,13,0,0
38,2016-01-13 14:00:00,910,6.0,3.0,17.0,113,1,2,14,0,0
39,2016-01-13 15:00:00,922,6.0,3.0,14.0,113,1,2,15,0,0
40,2016-01-13 16:00:00,1262,5.0,2.0,15.0,113,1,2,16,0,0
41,2016-01-13 17:00:00,2818,4.0,1.0,15.0,119,1,2,17,0,0
42,2016-01-13 18:00:00,2688,3.0,0.0,16.0,119,1,2,18,0,0
43,2016-01-13 19:00:00,1522,4.0,0.0,18.0,119,1,2,19,0,0
44,2016-01-13 20:00:00,876,4.0,0.0,20.0,266,1,2,20,0,0
45,2016-01-13 21:00:00,480,5.0,1.0,22.0,266,1,2,21,0,0
46,2016-01-13 22:00:00,315,5.0,1.0,21.0,266,1,2,22,0,0
47,2016-01-13 23:00:00,224,4.0,0.0,19.0,200,1,2,23,0,0
48,2016-01-14 00:00:00,72,4.0,0.0,17.0,200,1,3,0,0,0
49,2016-01-14 01:00:00,53,4.0,0.0,19.0,200,1,3,1,0,0
50,2016-01-14 02:00:00,45,4.0,0.0,21.0,176,1,3,2,0,0
51,2016-01-14 03:00:00,33,4.0,-1.0,24.0,176,1,3,3,0,0
52,2016-01-14 04:00:00,42,3.0,-1.0,22.0,176,1,3,4,0,0
53,2016-01-14 05:00:00,88,2.0,-2.0,21.0,113,1,3,5,0,0
54,2016-01-14 06:00:00,541,2.0,-3.0,19.0,113,1,3,6,0,0
55,2016-01-14 07:00:00,1841,2.0,-3.0,24.0,113,1,3,7,0,0
56,2016-01-14 08:00:00,4039,2.0,-4.0,28.0,113,1,3,8,0,0
57,2016-01-14 09:00:00,1593,2.0,-4.0,32.0,113,1,3,9,0,0
58,2016-01-14 10:00:00,721,3.0,-3.0,32.0,113,1,3,10,0,0
59,2016-01-14 11:00:00,617,4.0,-2.0,32.0,122,1,3,11,0,0
60,2016-01-14 12:00:00,727,5.0,-1.0,32.0,122,1,3,12,0,0
61,2016-01-14 13:00:00,766,5.0,-1.0,34.0,122,1,3,13,0,0
62,2016-01-14 14:00:00,691,4.0,-1.0,37.0,116,1,3,14,0,0
63,2016-01-14 15:00:00,771,4.0,-2.0,39.0,116,1,3,15,0,0
64,2016-01-14 16:00:00,1182,3.0,-3.0,38.0,116,1,3,16,0,0
65,2016-01-14 17:00:00,2514,3.0,-4.0,37.0,113,1,3,17,0,0
66,2016-01-14 18:00:00,2427,2.0,-5.0,36.0,113,1,3,18,0,0
67,2016-01-14 19:00:00,1355,2.0,-5.0,37.0,113,1,3,19,0,0
68,2016-01-14 20:00:00,837,2.0,-5.0,38.0,113,1,3,20,0,0
69,2016-01-14 21:00:00,535,2.0,-5.0,40.0,113,1,3,21,0,0
70,2016-01-14 22:00:00,402,2.0,-5.0,35.0,113,1,3,22,0,0
71,2016-01-14 23:00:00,292,1.0,-5.0,31.0,113,1,3,23,0,0
72,2016-01-15 00:00:00,135,1.0,-5.0,27.0,113,1,4,0,0,0
73,2016-01-15 01:00:00,78,1.0,-5.0,26.0,113,1,4,1,0,0
74,2016-01-15 02:00:00,52,1.0,-5.0,26.0,113,1,4,2,0,0
75,2016-01-15 03:00:00,34,1.0,-5.0,25.0,113,1,4,3,0,0
76,2016-01-15 04:00:00,35,1.0,-5.0,25.0,113,1,4,4,0,0
77,2016-01-15 05:00:00,86,1.0,-5.0,24.0,113,1,4,5,0,0
78,2016-01-15 06:00:00,499,1.0,-5.0,24.0,113,1,4,6,0,0
79,2016-01-15 07:00:00,1657,1.0,-5.0,25.0,113,1,4,7,0,0
80,2016-01-15 08:00:00,3589,1.0,-5.0,27.0,113,1,4,8,0,0
81,2016-01-15 09:00:00,1856,1.0,-5.0,28.0,113,1,4,9,0,0
82,2016-01-15 10:00:00,816,2.0,-4.0,26.0,113,1,4,10,0,0
83,2016-01-15 11:00:00,743,3.0,-2.0,24.0,113,1,4,11,0,0
84,2016-01-15 12:00:00,993,4.0,-1.0,23.0,113,1,4,12,0,0
85,2016-01-15 13:00:00,1033,4.0,-1.0,23.0,113,1,4,13,0,0
86,2016-01-15 14:00:00,961,4.0,-1.0,23.0,113,1,4,14,0,0
87,2016-01-15 15:00:00,1024,4.0,-1.0,24.0,113,1,4,15,0,0
88,2016-01-15 16:00:00,1315,3.0,-2.0,23.0,113,1,4,16,0,0
89,2016-01-15 17:00:00,2484,2.0,-3.0,22.0,113,1,4,17,0,0
90,2016-01-15 18:00:00,1984,1.0,-4.0,21.0,113,1,4,18,0,0
91,2016-01-15 19:00:00,1135,1.0,-4.0,21.0,113,1,4,19,0,0
92,2016-01-15 20:00:00,726,1.0,-4.0,22.0,113,1,4,20,0,0
93,2016-01-15 21:00:00,479,1.0,-4.0,22.0,113,1,4,21,0,0
94,2016-01-15 22:00:00,365,1.0,-4.0,20.0,113,1,4,22,0,0
95,2016-01-15 23:00:00,364,0.0,-4.0,19.0,113,1,4,23,0,0
96,2016-01-16 00:00:00,300,0.0,-4.0,17.0,113,1,5,0,0,1
97,2016-01-16 01:00:00,231,0.0,-4.0,18.0,113,1,5,1,0,1
98,2016-01-16 02:00:00,151,0.0,-5.0,18.0,113,1,5,2,0,1
99,2016-01-16 03:00:00,96,0.0,-5.0,19.0,113,1,5,3,0,1
100,2016-01-16 04:00:00,75,0.0,-4.0,17.0,113,1,5,4,0,1
101,2016-01-16 05:00:00,59,0.0,-4.0,16.0,113,1,5,5,0,1
102,2016-01-16 06:00:00,82,0.0,-4.0,15.0,113,1,5,6,0,1
103,2016-01-16 07:00:00,159,0.0,-4.0,15.0,113,1,5,7,0,1
104,2016-01-16 08:00:00,407,0.0,-4.0,16.0,113,1,5,8,0,1
105,2016-01-16 09:00:00,671,0.0,-4.0,17.0,113,1,5,9,0,1
106,2016-01-16 10:00:00,941,1.0,-3.0,15.0,113,1,5,10,0,1
107,2016-01-16 11:00:00,1215,2.0,-1.0,13.0,116,1,5,11,0,1
108,2016-01-16 12:00:00,1494,4.0,1.0,12.0,116,1,5,12,0,1
109,2016-01-16 13:00:00,1613,4.0,1.0,11.0,116,1,5,13,0,1
110,2016-01-16 14:00:00,1593,3.0,1.0,11.0,116,1,5,14,0,1
111,2016-01-16 15:00:00,1488,3.0,1.0,10.0,116,1,5,15,0,1
112,2016-01-16 16:00:00,1293,3.0,0.0,10.0,116,1,5,16,0,1
113,2016-01-16 17:00:00,1018,2.0,-1.0,10.0,119,1,5,17,0,1
114,2016-01-16 18:00:00,907,1.0,-2.0,10.0,119,1,5,18,0,1
115,2016-01-16 19:00:00,772,1.0,-2.0,10.0,119,1,5,19,0,1
116,2016-01-16 20:00:00,618,1.0,-1.0,10.0,119,1,5,20,0,1
117,2016-01-16 21:00:00,445,1.0,-1.0,11.0,119,1,5,21,0,1
118,2016-01-16 22:00:00,256,1.0,0.0,8.0,119,1,5,22,0,1
119,2016-01-16 23:00:00,204,1.0,1.0,5.0,122,1,5,23,0,1
120,2016-01-17 00:00:00,226,1.0,2.0,2.0,122,1,6,0,0,1
121,2016-01-17 01:00:00,184,1.0,0.0,5.0,122,1,6,1,0,1
122,2016-01-17 02:00:00,115,1.0,-1.0,9.0,317,1,6,2,0,1
123,2016-01-17 03:00:00,71,1.0,-2.0,12.0,317,1,6,3,0,1
124,2016-01-17 04:00:00,36,1.0,-2.0,11.0,317,1,6,4,0,1
125,2016-01-17 05:00:00,47,1.0,-2.0,10.0,122,1,6,5,0,1
126,2016-01-17 06:00:00,50,0.0,-2.0,8.0,122,1,6,6,0,1
127,2016-01-17 07:00:00,96,1.0,-2.0,9.0,122,1,6,7,0,1
128,2016-01-17 08:00:00,195,1.0,-2.0,10.0,122,1,6,8,0,1
129,2016-01-17 09:00:00,396,1.0,-2.0,12.0,122,1,6,9,0,1
130,2016-01-17 10:00:00,698,2.0,-1.0,10.0,122,1,6,10,0,1
131,2016-01-17 11:00:00,879,2.0,0.0,9.0,122,1,6,11,0,1
132,2016-01-17 12:00:00,1074,3.0,1.0,8.0,122,1,6,12,0,1
133,2016-01-17 13:00:00,1162,3.0,1.0,10.0,122,1,6,13,0,1
134,2016-01-17 14:00:00,1073,3.0,0.0,12.0,122,1,6,14,0,1
135,2016-01-17 15:00:00,1117,3.0,0.0,13.0,122,1,6,15,0,1
136,2016-01-17 16:00:00,948,3.0,-1.0,14.0,122,1,6,16,0,1
137,2016-01-17 17:00:00,786,2.0,-2.0,15.0,119,1,6,17,0,1
138,2016-01-17 18:00:00,760,1.0,-3.0,15.0,119,1,6,18,0,1
139,2016-01-17 19:00:00,581,2.0,-3.0,19.0,119,1,6,19,0,1
140,2016-01-17 20:00:00,436,2.0,-3.0,22.0,119,1,6,20,0,1
141,2016-01-17 21:00:00,337,2.0,-3.0,26.0,119,1,6,21,0,1
142,2016-01-17 22:00:00,315,2.0,-3.0,25.0,119,1,6,22,0,1
143,2016-01-17 23:00:00,180,3.0,-2.0,24.0,122,1,6,23,0,1
144,2016-01-18 00:00:00,101,3.0,-2.0,22.0,122,1,0,0,0,0
145,2016-01-18 01:00:00,60,3.0,-2.0,23.0,122,1,0,1,0,0
146,2016-01-18 02:00:00,28,3.0,-2.0,24.0,122,1,0,2,0,0
147,2016-01-18 03:00:00,27,3.0,-2.0,24.0,122,1,0,3,0,0
148,2016-01-18 04:00:00,31,3.0,-2.0,23.0,122,1,0,4,0,0
149,2016-01-18 05:00:00,81,2.0,-3.0,22.0,122,1,0,5,0,0
150,2016-01-18 06:00:00,540,2.0,-3.0,21.0,122,1,0,6,0,0
151,2016-01-18 07:00:00,1741,2.0,-3.0,23.0,122,1,0,7,0,0
152,2016-01-18 08:00:00,3765,2.0,-3.0,24.0,122,1,0,8,0,0
153,2016-01-18 09:00:00,1821,2.0,-3.0,25.0,122,1,0,9,0,0
154,2016-01-18 10:00:00,714,3.0,-2.0,22.0,122,1,0,10,0,0
155,2016-01-18 11:00:00,610,4.0,0.0,19.0,119,1,0,11,0,0
156,2016-01-18 12:00:00,796,4.0,1.0,16.0,119,1,0,12,0,0
157,2016-01-18 13:00:00,929,4.0,1.0,15.0,119,1,0,13,0,0
158,2016-01-18 14:00:00,724,4.0,1.0,15.0,113,1,0,14,0,0
159,2016-01-18 15:00:00,820,3.0,0.0,14.0,113,1,0,15,0,0
160,2016-01-18 16:00:00,1283,2.0,-1.0,14.0,113,1,0,16,0,0
161,2016-01-18 17:00:00,2774,1.0,-2.0,13.0,116,1,0,17,0,0
162,2016-01-18 18:00:00,2630,0.0,-4.0,13.0,116,1,0,18,0,0
163,2016-01-18 19:00:00,1439,0.0,-4.0,13.0,116,1,0,19,0,0
164,2016-01-18 20:00:00,812,0.0,-4.0,12.0,116,1,0,20,0,0
165,2016-01-18 21:00:00,521,-1.0,-4.0,12.0,116,1,0,21,0,0
166,2016-01-18 22:00:00,334,-1.0,-4.0,10.0,116,1,0,22,0,0
167,2016-01-18 23:00:00,181,-1.0,-3.0,8.0,113,1,0,23,0,0
168,2016-01-19 00:00:00,86,-1.0,-3.0,6.0,113,1,1,0,0,0
169,2016-01-19 01:00:00,36,-1.0,-2.0,6.0,113,1,1,1,0,0
170,2016-01-19 02:00:00,17,-1.0,-2.0,5.0,113,1,1,2,0,0
171,2016-01-19 03:00:00,21,-1.0,-1.0,5.0,113,1,1,3,0,0
172,2016-01-19 04:00:00,25,-1.0,-1.0,4.0,113,1,1,4,0,0
173,2016-01-19 05:00:00,111,-1.0,-1.0,3.0,113,1,1,5,0,0
174,2016-01-19 06:00:00,569,-2.0,0.0,2.0,113,1,1,6,0,0
175,2016-01-19 07:00:00,1834,-1.0,0.0,2.0,113,1,1,7,0,0
176,2016-01-19 08:00:00,3886,-1.0,1.0,1.0,113,1,1,8,0,0
177,2016-01-19 09:00:00,1847,0.0,1.0,1.0,113,1,1,9,0,0
178,2016-01-19 10:00:00,833,1.0,2.0,2.0,113,1,1,10,0,0
179,2016-01-19 11:00:00,736,2.0,3.0,3.0,113,1,1,11,0,0
180,2016-01-19 12:00:00,858,3.0,4.0,4.0,113,1,1,12,0,0
181,2016-01-19 13:00:00,985,3.0,4.0,4.0,113,1,1,13,0,0
182,2016-01-19 14:00:00,926,3.0,4.0,4.0,113,1,1,14,0,0
183,2016-01-19 15:00:00,932,3.0,4.0,4.0,113,1,1,15,0,0
184,2016-01-19 16:00:00,1350,2.0,2.0,5.0,113,1,1,16,0,0
185,2016-01-19 17:00:00,2782,1.0,1.0,6.0,113,1,1,17,0,0
186,2016-01-19 18:00:00,2563,0.0,-1.0,6.0,113,1,1,18,0,0
187,2016-01-19 19:00:00,1451,0.0,0.0,5.0,113,1,1,19,0,0
188,2016-01-19 20:00:00,822,-1.0,0.0,3.0,113,1,1,20,0,0
189,2016-01-19 21:00:00,549,-1.0,1.0,2.0,113,1,1,21,0,0
190,2016-01-19 22:00:00,363,-1.0,1.0,2.0,113,1,1,22,0,0
191,2016-01-19 23:00:00,236,-1.0,1.0,2.0,113,1,1,23,0,0
192,2016-01-20 00:00:00,107,-1.0,0.0,3.0,113,1,2,0,0,0
193,2016-01-20 01:00:00,53,-1.0,1.0,3.0,113,1,2,1,0,0
194,2016-01-20 02:00:00,24,-1.0,2.0,3.0,113,1,2,2,0,0
195,2016-01-20 03:00:00,29,-1.0,2.0,3.0,113,1,2,3,0,0
196,2016-01-20 04:00:00,34,-1.0,2.0,2.0,113,1,2,4,0,0
197,2016-01-20 05:00:00,71,-1.0,2.0,2.0,113,1,2,5,0,0
198,2016-01-20 06:00:00,544,-1.0,2.0,1.0,113,1,2,6,0,0
199,2016-01-20 07:00:00,1763,-1.0,2.0,2.0,113,1,2,7,0,0
200,2016-01-20 08:00:00,3680,0.0,1.0,3.0,113,1,2,8,0,0
201,2016-01-20 09:00:00,1953,0.0,1.0,4.0,113,1,2,9,0,0
202,2016-01-20 10:00:00,793,1.0,2.0,3.0,113,1,2,10,0,0
203,2016-01-20 11:00:00,728,3.0,3.0,2.0,116,1,2,11,0,0
204,2016-01-20 12:00:00,972,4.0,5.0,1.0,116,1,2,12,0,0
205,2016-01-20 13:00:00,991,4.0,5.0,2.0,116,1,2,13,0,0
206,2016-01-20 14:00:00,906,3.0,5.0,2.0,113,1,2,14,0,0
207,2016-01-20 15:00:00,960,3.0,5.0,3.0,113,1,2,15,0,0
208,2016-01-20 16:00:00,1296,2.0,3.0,4.0,113,1,2,16,0,0
209,2016-01-20 17:00:00,2650,1.0,1.0,5.0,113,1,2,17,0,0
210,2016-01-20 18:00:00,2532,0.0,0.0,7.0,113,1,2,18,0,0
211,2016-01-20 19:00:00,1478,0.0,0.0,8.0,113,1,2,19,0,0
212,2016-01-20 20:00:00,881,0.0,0.0,9.0,113,1,2,20,0,0
213,2016-01-20 21:00:00,601,0.0,0.0,11.0,113,1,2,21,0,0
214,2016-01-20 22:00:00,446,0.0,0.0,11.0,113,1,2,22,0,0
215,2016-01-20 23:00:00,306,0.0,-1.0,12.0,113,1,2,23,0,0
216,2016-01-21 00:00:00,120,0.0,-1.0,12.0,113,1,3,0,0,0
217,2016-01-21 01:00:00,71,0.0,-2.0,13.0,113,1,3,1,0,0
218,2016-01-21 02:00:00,59,0.0,-3.0,14.0,113,1,3,2,0,0
219,2016-01-21 03:00:00,32,0.0,-4.0,15.0,113,1,3,3,0,0
220,2016-01-21 04:00:00,46,0.0,-4.0,13.0,113,1,3,4,0,0
221,2016-01-21 05:00:00,84,0.0,-3.0,12.0,116,1,3,5,0,0
222,2016-01-21 06:00:00,549,0.0,-3.0,10.0,116,1,3,6,0,0
223,2016-01-21 07:00:00,1779,1.0,-2.0,11.0,116,1,3,7,0,0
224,2016-01-21 08:00:00,3653,1.0,-2.0,13.0,122,1,3,8,0,0
225,2016-01-21 09:00:00,1942,2.0,-1.0,14.0,122,1,3,9,0,0
226,2016-01-21 10:00:00,795,3.0,0.0,16.0,122,1,3,10,0,0
227,2016-01-21 11:00:00,710,4.0,1.0,18.0,122,1,3,11,0,0
228,2016-01-21 12:00:00,876,5.0,1.0,20.0,122,1,3,12,0,0
229,2016-01-21 13:00:00,909,5.0,2.0,20.0,122,1,3,13,0,0
230,2016-01-21 14:00:00,838,5.0,2.0,21.0,113,1,3,14,0,0
231,2016-01-21 15:00:00,935,6.0,2.0,22.0,113,1,3,15,0,0
232,2016-01-21 16:00:00,1305,4.0,0.0,20.0,113,1,3,16,0,0
233,2016-01-21 17:00:00,2560,3.0,-1.0,19.0,113,1,3,17,0,0
234,2016-01-21 18:00:00,2490,2.0,-2.0,18.0,113,1,3,18,0,0
235,2016-01-21 19:00:00,1392,2.0,-2.0,19.0,113,1,3,19,0,0
236,2016-01-21 20:00:00,848,2.0,-2.0,21.0,116,1,3,20,0,0
237,2016-01-21 21:00:00,610,2.0,-3.0,22.0,116,1,3,21,0,0
238,2016-01-21 22:00:00,476,2.0,-3.0,21.0,116,1,3,22,0,0
239,2016-01-21 23:00:00,298,2.0,-2.0,20.0,116,1,3,23,0,0
240,2016-01-22 00:00:00,181,2.0,-2.0,19.0,116,1,4,0,0,0
241,2016-01-22 01:00:00,122,3.0,-2.0,23.0,116,1,4,1,0,0
242,2016-01-22 02:00:00,71,4.0,-1.0,27.0,119,1,4,2,0,0
243,2016-01-22 03:00:00,37,4.0,-1.0,31.0,119,1,4,3,0,0
244,2016-01-22 04:00:00,42,4.0,-1.0,29.0,119,1,4,4,0,0
245,2016-01-22 05:00:00,87,4.0,-1.0,27.0,122,1,4,5,0,0
246,2016-01-22 06:00:00,542,4.0,0.0,25.0,122,1,4,6,0,0
247,2016-01-22 07:00:00,1594,5.0,0.0,28.0,122,1,4,7,0,0
248,2016-01-22 08:00:00,2803,5.0,0.0,31.0,122,1,4,8,0,0
249,2016-01-22 09:00:00,1261,5.0,0.0,34.0,122,1,4,9,0,0
250,2016-01-22 10:00:00,519,6.0,1.0,32.0,122,1,4,10,0,0
251,2016-01-22 11:00:00,473,7.0,2.0,31.0,122,1,4,11,0,0
252,2016-01-22 12:00:00,439,7.0,3.0,29.0,122,1,4,12,0,0
253,2016-01-22 13:00:00,497,8.0,4.0,27.0,122,1,4,13,0,0
254,2016-01-22 14:00:00,456,9.0,6.0,25.0,296,1,4,14,0,0
255,2016-01-22 15:00:00,720,10.0,7.0,23.0,296,1,4,15,0,0
256,2016-01-22 16:00:00,1239,9.0,6.0,22.0,296,1,4,16,0,0
257,2016-01-22 17:00:00,2333,8.0,5.0,20.0,113,1,4,17,0,0
258,2016-01-22 18:00:00,1900,8.0,5.0,18.0,113,1,4,18,0,0
259,2016-01-22 19:00:00,1138,7.0,4.0,19.0,113,1,4,19,0,0
260,2016-01-22 20:00:00,669,7.0,3.0,20.0,113,1,4,20,0,0
261,2016-01-22 21:00:00,468,7.0,3.0,22.0,113,1,4,21,0,0
262,2016-01-22 22:00:00,348,6.0,3.0,21.0,113,1,4,22,0,0
263,2016-01-22 23:00:00,388,6.0,2.0,20.0,113,1,4,23,0,0
264,2016-01-23 00:00:00,292,6.0,2.0,19.0,113,1,5,0,0,1
265,2016-01-23 01:00:00,246,6.0,2.0,19.0,113,1,5,1,0,1
266,2016-01-23 02:00:00,175,6.0,2.0,19.0,116,1,5,2,0,1
267,2016-01-23 03:00:00,148,6.0,2.0,19.0,116,1,5,3,0,1
268,2016-01-23 04:00:00,95,5.0,2.0,18.0,116,1,5,4,0,1
269,2016-01-23 05:00:00,80,5.0,2.0,16.0,116,1,5,5,0,1
270,2016-01-23 06:00:00,70,5.0,2.0,14.0,116,1,5,6,0,1
271,2016-01-23 07:00:00,171,5.0,2.0,14.0,116,1,5,7,0,1
272,2016-01-23 08:00:00,348,5.0,2.0,15.0,116,1,5,8,0,1
273,2016-01-23 09:00:00,716,5.0,3.0,15.0,116,1,5,9,0,1
274,2016-01-23 10:00:00,1076,7.0,4.0,16.0,116,1,5,10,0,1
275,2016-01-23 11:00:00,1544,8.0,6.0,17.0,113,1,5,11,0,1
276,2016-01-23 12:00:00,1601,10.0,8.0,18.0,113,1,5,12,0,1
277,2016-01-23 13:00:00,1703,10.0,8.0,20.0,113,1,5,13,0,1
278,2016-01-23 14:00:00,1792,10.0,7.0,21.0,116,1,5,14,0,1
279,2016-01-23 15:00:00,1723,10.0,7.0,22.0,116,1,5,15,0,1
280,2016-01-23 16:00:00,1419,9.0,6.0,20.0,116,1,5,16,0,1
281,2016-01-23 17:00:00,1232,8.0,5.0,19.0,119,1,5,17,0,1
282,2016-01-23 18:00:00,893,7.0,4.0,17.0,119,1,5,18,0,1
283,2016-01-23 19:00:00,712,7.0,4.0,22.0,119,1,5,19,0,1
284,2016-01-23 20:00:00,478,8.0,4.0,28.0,116,1,5,20,0,1
285,2016-01-23 21:00:00,183,8.0,4.0,33.0,116,1,5,21,0,1
286,2016-01-23 22:00:00,241,8.0,4.0,31.0,116,1,5,22,0,1
287,2016-01-23 23:00:00,279,9.0,5.0,29.0,122,1,5,23,0,1
288,2016-01-24 00:00:00,307,9.0,5.0,27.0,122,1,6,0,0,1
289,2016-01-24 01:00:00,255,9.0,6.0,28.0,122,1,6,1,0,1
290,2016-01-24 02:00:00,216,10.0,6.0,29.0,119,1,6,2,0,1
291,2016-01-24 03:00:00,162,10.0,7.0,30.0,119,1,6,3,0,1
292,2016-01-24 04:00:00,121,11.0,7.0,28.0,119,1,6,4,0,1
293,2016-01-24 05:00:00,75,11.0,8.0,26.0,119,1,6,5,0,1
294,2016-01-24 06:00:00,101,11.0,9.0,24.0,119,1,6,6,0,1
295,2016-01-24 07:00:00,120,11.0,9.0,24.0,119,1,6,7,0,1
296,2016-01-24 08:00:00,236,11.0,9.0,25.0,122,1,6,8,0,1
297,2016-01-24 09:00:00,494,11.0,9.0,25.0,122,1,6,9,0,1
298,2016-01-24 10:00:00,842,12.0,10.0,24.0,122,1,6,10,0,1
299,2016-01-24 11:00:00,1058,13.0,10.0,23.0,119,1,6,11,0,1
300,2016-01-24 12:00:00,1352,13.0,11.0,22.0,119,1,6,12,0,1
301,2016-01-24 13:00:00,1727,13.0,11.0,23.0,119,1,6,13,0,1
302,2016-01-24 14:00:00,1849,13.0,11.0,24.0,119,1,6,14,0,1
303,2016-01-24 15:00:00,1703,13.0,11.0,25.0,119,1,6,15,0,1
304,2016-01-24 16:00:00,1467,13.0,10.0,23.0,119,1,6,16,0,1
305,2016-01-24 17:00:00,1109,12.0,10.0,21.0,122,1,6,17,0,1
306,2016-01-24 18:00:00,901,11.0,9.0,19.0,122,1,6,18,0,1
307,2016-01-24 19:00:00,675,12.0,10.0,20.0,122,1,6,19,0,1
308,2016-01-24 20:00:00,547,12.0,10.0,21.0,119,1,6,20,0,1
309,2016-01-24 21:00:00,427,12.0,10.0,22.0,119,1,6,21,0,1
310,2016-01-24 22:00:00,341,12.0,10.0,22.0,119,1,6,22,0,1
311,2016-01-24 23:00:00,274,11.0,9.0,22.0,116,1,6,23,0,1
312,2016-01-25 00:00:00,152,11.0,8.0,21.0,116,1,0,0,0,0
313,2016-01-25 01:00:00,70,11.0,8.0,22.0,116,1,0,1,0,0
314,2016-01-25 02:00:00,52,11.0,8.0,23.0,116,1,0,2,0,0
315,2016-01-25 03:00:00,28,10.0,8.0,24.0,116,1,0,3,0,0
316,2016-01-25 04:00:00,56,10.0,7.0,24.0,116,1,0,4,0,0
317,2016-01-25 05:00:00,97,10.0,7.0,24.0,116,1,0,5,0,0
318,2016-01-25 06:00:00,520,10.0,7.0,24.0,116,1,0,6,0,0
319,2016-01-25 07:00:00,1972,10.0,7.0,26.0,116,1,0,7,0,0
320,2016-01-25 08:00:00,3936,9.0,6.0,28.0,113,1,0,8,0,0
321,2016-01-25 09:00:00,1903,9.0,6.0,30.0,113,1,0,9,0,0
322,2016-01-25 10:00:00,881,10.0,7.0,29.0,113,1,0,10,0,0
323,2016-01-25 11:00:00,845,11.0,8.0,28.0,113,1,0,11,0,0
324,2016-01-25 12:00:00,1009,12.0,10.0,27.0,113,1,0,12,0,0
325,2016-01-25 13:00:00,1148,12.0,10.0,30.0,113,1,0,13,0,0
326,2016-01-25 14:00:00,1002,13.0,10.0,33.0,119,1,0,14,0,0
327,2016-01-25 15:00:00,1121,13.0,10.0,35.0,119,1,0,15,0,0
328,2016-01-25 16:00:00,1400,12.0,9.0,35.0,119,1,0,16,0,0
329,2016-01-25 17:00:00,2904,12.0,9.0,34.0,122,1,0,17,0,0
330,2016-01-25 18:00:00,2833,11.0,8.0,34.0,122,1,0,18,0,0
331,2016-01-25 19:00:00,1604,11.0,8.0,32.0,122,1,0,19,0,0
332,2016-01-25 20:00:00,897,11.0,8.0,30.0,113,1,0,20,0,0
