Start Date,share_count,temperature,feelsLike,wind,weatherCode,month,weekday,hour,is_holiday,is_weekend
2015-01-02 00:00:00,270,10.0,7.0,35.0,122,1,4,0,0,0
2015-01-02 01:00:00,244,11.0,7.0,34.0,122,1,4,1,0,0
2015-01-02 02:00:00,156,11.0,8.0,32.0,122,1,4,2,0,0
2015-01-02 03:00:00,83,11.0,8.0,31.0,122,1,4,3,0,0
2015-01-02 04:00:00,59,11.0,8.0,26.0,122,1,4,4,0,0
2015-01-02 05:00:00,43,10.0,7.0,22.0,116,1,4,5,0,0
2015-01-02 06:00:00,50,9.0,6.0,17.0,116,1,4,6,0,0
2015-01-02 07:00:00,90,8.0,5.0,18.0,116,1,4,7,0,0
2015-01-02 08:00:00,208,7.0,4.0,18.0,116,1,4,8,0,0
2015-01-02 09:00:00,411,6.0,3.0,18.0,116,1,4,9,0,0
2015-01-02 10:00:00,654,7.0,3.0,21.0,116,1,4,10,0,0
2015-01-02 11:00:00,883,7.0,4.0,23.0,113,1,4,11,0,0
2015-01-02 12:00:00,1117,8.0,4.0,25.0,113,1,4,12,0,0
2015-01-02 13:00:00,1083,8.0,4.0,23.0,113,1,4,13,0,0
2015-01-02 14:00:00,1077,7.0,4.0,22.0,113,1,4,14,0,0
2015-01-02 15:00:00,1007,7.0,3.0,20.0,113,1,4,15,0,0
2015-01-02 16:00:00,969,6.0,2.0,18.0,113,1,4,16,0,0
2015-01-02 17:00:00,717,5.0,2.0,16.0,116,1,4,17,0,0
2015-01-02 18:00:00,623,4.0,1.0,14.0,116,1,4,18,0,0
2015-01-02 19:00:00,501,3.0,0.0,14.0,116,1,4,19,0,0
2015-01-02 20:00:00,380,3.0,0.0,14.0,116,1,4,20,0,0
2015-01-02 21:00:00,255,3.0,0.0,14.0,116,1,4,21,0,0
2015-01-02 22:00:00,244,3.0,0.0,14.0,116,1,4,22,0,0
2015-01-02 23:00:00,121,3.0,0.0,14.0,119,1,4,23,0,0
2015-01-03 00:00:00,266,4.0,0.0,14.0,119,1,5,0,0,1
2015-01-03 01:00:00,226,4.0,0.0,15.0,119,1,5,1,0,1
2015-01-03 02:00:00,174,4.0,0.0,15.0,122,1,5,2,0,1
2015-01-03 03:00:00,166,4.0,0.0,16.0,122,1,5,3,0,1
2015-01-03 04:00:00,80,4.0,1.0,12.0,122,1,5,4,0,1
2015-01-03 05:00:00,66,3.0,2.0,9.0,248,1,5,5,0,1
2015-01-03 06:00:00,90,3.0,2.0,5.0,248,1,5,6,0,1
2015-01-03 07:00:00,136,3.0,1.0,9.0,248,1,5,7,0,1
2015-01-03 08:00:00,234,3.0,0.0,13.0,302,1,5,8,0,1
2015-01-03 09:00:00,604,3.0,-2.0,17.0,302,1,5,9,0,1
2015-01-03 10:00:00,986,3.0,0.0,14.0,302,1,5,10,0,1
2015-01-03 11:00:00,1305,3.0,1.0,10.0,248,1,5,11,0,1
2015-01-03 12:00:00,1705,4.0,3.0,6.0,248,1,5,12,0,1
2015-01-03 13:00:00,1800,4.0,2.0,9.0,248,1,5,13,0,1
2015-01-03 14:00:00,2001,3.0,1.0,12.0,296,1,5,14,0,1
2015-01-03 15:00:00,1777,3.0,0.0,15.0,296,1,5,15,0,1
2015-01-03 16:00:00,1468,3.0,0.0,13.0,296,1,5,16,0,1
2015-01-03 17:00:00,566,2.0,0.0,11.0,248,1,5,17,0,1
2015-01-03 18:00:00,563,2.0,0.0,9.0,248,1,5,18,0,1
2015-01-03 19:00:00,433,2.0,-1.0,10.0,248,1,5,19,0,1
2015-01-03 20:00:00,329,1.0,-2.0,10.0,248,1,5,20,0,1
2015-01-03 21:00:00,239,1.0,-2.0,10.0,248,1,5,21,0,1
2015-01-03 22:00:00,227,1.0,-2.0,10.0,248,1,5,22,0,1
2015-01-03 23:00:00,110,2.0,-1.0,10.0,248,1,5,23,0,1
2015-01-04 00:00:00,155,2.0,-1.0,10.0,248,1,6,0,0,1
2015-01-04 01:00:00,98,1.0,-1.0,9.0,248,1,6,1,0,1
2015-01-04 02:00:00,46,1.0,-1.0,8.0,143,1,6,2,0,1
2015-01-04 03:00:00,30,0.0,-1.0,6.0,143,1,6,3,0,1
2015-01-04 04:00:00,36,0.0,-1.0,6.0,143,1,6,4,0,1
2015-01-04 05:00:00,65,-1.0,0.0,5.0,143,1,6,5,0,1
2015-01-04 06:00:00,512,-1.0,0.0,4.0,143,1,6,6,0,1
2015-01-04 07:00:00,1703,-1.0,1.0,4.0,143,1,6,7,0,1
2015-01-04 08:00:00,3471,0.0,1.0,4.0,113,1,6,8,0,1
2015-01-04 09:00:00,1797,0.0,2.0,5.0,113,1,6,9,0,1
2015-01-04 10:00:00,903,1.0,2.0,5.0,113,1,6,10,0,1
2015-01-04 11:00:00,796,2.0,3.0,5.0,113,1,6,11,0,1
2015-01-04 12:00:00,1092,3.0,4.0,6.0,113,1,6,12,0,1
2015-01-04 13:00:00,1013,3.0,4.0,7.0,113,1,6,13,0,1
2015-01-04 14:00:00,941,3.0,4.0,8.0,113,1,6,14,0,1
2015-01-04 15:00:00,988,3.0,4.0,9.0,113,1,6,15,0,1
2015-01-04 16:00:00,1469,2.0,2.0,8.0,113,1,6,16,0,1
2015-01-04 17:00:00,2499,1.0,0.0,7.0,143,1,6,17,0,1
2015-01-04 18:00:00,2538,0.0,-2.0,6.0,143,1,6,18,0,1
2015-01-04 19:00:00,1457,1.0,-1.0,8.0,143,1,6,19,0,1
2015-01-04 20:00:00,869,2.0,-1.0,9.0,143,1,6,20,0,1
2015-01-04 21:00:00,525,2.0,0.0,11.0,143,1,6,21,0,1
2015-01-04 22:00:00,326,3.0,0.0,11.0,143,1,6,22,0,1
2015-01-04 23:00:00,145,3.0,0.0,11.0,143,1,6,23,0,1
2015-01-05 00:00:00,143,3.0,1.0,11.0,143,1,0,0,0,0
2015-01-05 01:00:00,61,4.0,1.0,10.0,143,1,0,1,0,0
2015-01-05 02:00:00,26,4.0,2.0,10.0,143,1,0,2,0,0
2015-01-05 03:00:00,15,4.0,2.0,9.0,143,1,0,3,0,0
2015-01-05 04:00:00,30,4.0,2.0,10.0,143,1,0,4,0,0
2015-01-05 05:00:00,82,4.0,1.0,11.0,248,1,0,5,0,0
2015-01-05 06:00:00,530,3.0,1.0,12.0,248,1,0,6,0,0
2015-01-05 07:00:00,1863,4.0,2.0,12.0,248,1,0,7,0,0
2015-01-05 08:00:00,3790,5.0,3.0,12.0,248,1,0,8,0,0
2015-01-05 09:00:00,2032,6.0,4.0,12.0,248,1,0,9,0,0
2015-01-05 10:00:00,1123,7.0,5.0,12.0,248,1,0,10,0,0
2015-01-05 11:00:00,1182,8.0,6.0,13.0,116,1,0,11,0,0
2015-01-05 12:00:00,1564,9.0,7.0,14.0,116,1,0,12,0,0
2015-01-05 13:00:00,1551,8.0,7.0,13.0,116,1,0,13,0,0
2015-01-05 14:00:00,1515,8.0,6.0,13.0,119,1,0,14,0,0
2015-01-05 15:00:00,1568,8.0,6.0,12.0,119,1,0,15,0,0
2015-01-05 16:00:00,2197,8.0,6.0,12.0,119,1,0,16,0,0
2015-01-05 17:00:00,3324,7.0,5.0,12.0,119,1,0,17,0,0
2015-01-05 18:00:00,2718,7.0,4.0,13.0,119,1,0,18,0,0
2015-01-05 19:00:00,1617,7.0,4.0,13.0,119,1,0,19,0,0
2015-01-05 20:00:00,939,7.0,4.0,13.0,122,1,0,20,0,0
2015-01-05 21:00:00,635,6.0,4.0,13.0,122,1,0,21,0,0
2015-01-05 22:00:00,568,6.0,4.0,12.0,122,1,0,22,0,0
2015-01-05 23:00:00,357,6.0,5.0,10.0,143,1,0,23,0,0
2015-01-06 00:00:00,226,6.0,5.0,9.0,143,1,1,0,0,0
2015-01-06 01:00:00,114,6.0,5.0,11.0,143,1,1,1,0,0
2015-01-06 02:00:00,65,6.0,4.0,12.0,119,1,1,2,0,0
2015-01-06 03:00:00,34,6.0,4.0,14.0,119,1,1,3,0,0
2015-01-06 04:00:00,51,7.0,4.0,15.0,119,1,1,4,0,0
2015-01-06 05:00:00,139,7.0,4.0,17.0,122,1,1,5,0,0
2015-01-06 06:00:00,625,7.0,4.0,18.0,122,1,1,6,0,0
2015-01-06 07:00:00,2189,7.0,4.0,19.0,122,1,1,7,0,0
2015-01-06 08:00:00,4183,7.0,3.0,20.0,119,1,1,8,0,0
2015-01-06 09:00:00,2073,7.0,3.0,21.0,119,1,1,9,0,0
2015-01-06 10:00:00,904,8.0,5.0,19.0,119,1,1,10,0,0
2015-01-06 11:00:00,892,8.0,6.0,17.0,122,1,1,11,0,0
2015-01-06 12:00:00,1164,9.0,7.0,15.0,122,1,1,12,0,0
2015-01-06 13:00:00,1201,8.0,6.0,19.0,122,1,1,13,0,0
2015-01-06 14:00:00,1055,8.0,4.0,22.0,116,1,1,14,0,0
2015-01-06 15:00:00,1133,7.0,3.0,26.0,116,1,1,15,0,0
2015-01-06 16:00:00,1640,6.0,3.0,22.0,116,1,1,16,0,0
2015-01-06 17:00:00,2760,5.0,2.0,17.0,113,1,1,17,0,0
2015-01-06 18:00:00,3268,3.0,1.0,13.0,113,1,1,18,0,0
2015-01-06 19:00:00,1861,3.0,1.0,13.0,113,1,1,19,0,0
2015-01-06 20:00:00,1050,3.0,0.0,13.0,113,1,1,20,0,0
2015-01-06 21:00:00,589,2.0,0.0,13.0,113,1,1,21,0,0
2015-01-06 22:00:00,360,2.0,0.0,13.0,113,1,1,22,0,0
2015-01-06 23:00:00,192,2.0,-1.0,13.0,113,1,1,23,0,0
2015-01-07 00:00:00,412,2.0,-1.0,13.0,113,1,2,0,0,0
2015-01-07 01:00:00,215,2.0,-1.0,13.0,113,1,2,1,0,0
2015-01-07 02:00:00,138,2.0,-1.0,13.0,116,1,2,2,0,0
2015-01-07 03:00:00,73,2.0,-1.0,14.0,116,1,2,3,0,0
2015-01-07 04:00:00,71,2.0,-1.0,14.0,116,1,2,4,0,0
2015-01-07 05:00:00,167,2.0,-1.0,14.0,113,1,2,5,0,0
2015-01-07 06:00:00,883,2.0,-1.0,14.0,113,1,2,6,0,0
2015-01-07 07:00:00,2736,2.0,-1.0,16.0,113,1,2,7,0,0
2015-01-07 08:00:00,4778,3.0,-1.0,17.0,116,1,2,8,0,0
2015-01-07 09:00:00,2542,3.0,-1.0,18.0,116,1,2,9,0,0
2015-01-07 10:00:00,1299,5.0,1.0,19.0,116,1,2,10,0,0
2015-01-07 11:00:00,1374,6.0,3.0,21.0,116,1,2,11,0,0
2015-01-07 12:00:00,1650,8.0,5.0,22.0,116,1,2,12,0,0
2015-01-07 13:00:00,1748,8.0,4.0,24.0,116,1,2,13,0,0
2015-01-07 14:00:00,1707,7.0,4.0,25.0,122,1,2,14,0,0
2015-01-07 15:00:00,1898,7.0,3.0,27.0,122,1,2,15,0,0
2015-01-07 16:00:00,2573,7.0,3.0,25.0,122,1,2,16,0,0
2015-01-07 17:00:00,4606,7.0,3.0,23.0,119,1,2,17,0,0
2015-01-07 18:00:00,4587,7.0,3.0,21.0,119,1,2,18,0,0
2015-01-07 19:00:00,2859,7.0,4.0,24.0,119,1,2,19,0,0
2015-01-07 20:00:00,2042,8.0,4.0,27.0,122,1,2,20,0,0
2015-01-07 21:00:00,1840,8.0,4.0,31.0,122,1,2,21,0,0
2015-01-07 22:00:00,1339,8.0,4.0,30.0,122,1,2,22,0,0
2015-01-07 23:00:00,679,9.0,5.0,29.0,122,1,2,23,0,0
2015-01-08 00:00:00,677,9.0,5.0,28.0,122,1,3,0,0,0
2015-01-08 01:00:00,621,9.0,6.0,27.0,122,1,3,1,0,0
2015-01-08 02:00:00,474,9.0,6.0,26.0,122,1,3,2,0,0
2015-01-08 03:00:00,295,9.0,6.0,26.0,122,1,3,3,0,0
2015-01-08 04:00:00,172,9.0,6.0,22.0,122,1,3,4,0,0
2015-01-08 05:00:00,141,9.0,7.0,19.0,122,1,3,5,0,0
2015-01-08 06:00:00,179,10.0,7.0,16.0,122,1,3,6,0,0
2015-01-08 07:00:00,326,9.0,7.0,15.0,122,1,3,7,0,0
2015-01-08 08:00:00,728,9.0,7.0,14.0,308,1,3,8,0,0
2015-01-08 09:00:00,1535,9.0,7.0,13.0,308,1,3,9,0,0
2015-01-08 10:00:00,2287,8.0,6.0,13.0,308,1,3,10,0,0
2015-01-08 11:00:00,2843,7.0,5.0,13.0,122,1,3,11,0,0
2015-01-08 12:00:00,3532,7.0,4.0,13.0,122,1,3,12,0,0
2015-01-08 13:00:00,3863,7.0,4.0,16.0,122,1,3,13,0,0
2015-01-08 14:00:00,4167,7.0,4.0,18.0,116,1,3,14,0,0
2015-01-08 15:00:00,3853,7.0,3.0,21.0,116,1,3,15,0,0
2015-01-08 16:00:00,3665,6.0,3.0,20.0,116,1,3,16,0,0
2015-01-08 17:00:00,3394,6.0,2.0,19.0,113,1,3,17,0,0
2015-01-08 18:00:00,2905,5.0,2.0,18.0,113,1,3,18,0,0
2015-01-08 19:00:00,2368,5.0,2.0,18.0,113,1,3,19,0,0
2015-01-08 20:00:00,1757,5.0,1.0,19.0,116,1,3,20,0,0
2015-01-08 21:00:00,1227,5.0,1.0,20.0,116,1,3,21,0,0
2015-01-08 22:00:00,906,6.0,2.0,22.0,116,1,3,22,0,0
2015-01-08 23:00:00,633,6.0,3.0,24.0,116,1,3,23,0,0
2015-01-09 00:00:00,233,7.0,3.0,27.0,116,1,4,0,0,0
2015-01-09 01:00:00,154,8.0,3.0,29.0,116,1,4,1,0,0
2015-01-09 02:00:00,127,8.0,4.0,31.0,122,1,4,2,0,0
2015-01-09 03:00:00,62,8.0,4.0,34.0,122,1,4,3,0,0
2015-01-09 04:00:00,79,8.0,4.0,33.0,122,1,4,4,0,0
2015-01-09 05:00:00,116,9.0,5.0,32.0,119,1,4,5,0,0
2015-01-09 06:00:00,560,9.0,5.0,31.0,119,1,4,6,0,0
2015-01-09 07:00:00,1877,9.0,5.0,29.0,119,1,4,7,0,0
2015-01-09 08:00:00,3656,9.0,5.0,28.0,116,1,4,8,0,0
2015-01-09 09:00:00,1715,9.0,5.0,27.0,116,1,4,9,0,0
2015-01-09 10:00:00,606,10.0,6.0,26.0,116,1,4,10,0,0
2015-01-09 11:00:00,430,10.0,8.0,25.0,116,1,4,11,0,0
2015-01-09 12:00:00,918,11.0,9.0,23.0,116,1,4,12,0,0
2015-01-09 13:00:00,1075,11.0,8.0,27.0,116,1,4,13,0,0
2015-01-09 14:00:00,1066,11.0,8.0,30.0,119,1,4,14,0,0
2015-01-09 15:00:00,1281,11.0,7.0,34.0,119,1,4,15,0,0
2015-01-09 16:00:00,1701,11.0,8.0,32.0,119,1,4,16,0,0
2015-01-09 17:00:00,3233,12.0,9.0,30.0,119,1,4,17,0,0
2015-01-09 18:00:00,2167,13.0,10.0,28.0,119,1,4,18,0,0
2015-01-09 19:00:00,1870,13.0,10.0,31.0,119,1,4,19,0,0
2015-01-09 20:00:00,1019,13.0,10.0,35.0,119,1,4,20,0,0
2015-01-09 21:00:00,720,13.0,10.0,38.0,119,1,4,21,0,0
2015-01-09 22:00:00,505,13.0,10.0,35.0,119,1,4,22,0,0
2015-01-09 23:00:00,275,13.0,10.0,33.0,122,1,4,23,0,0
2015-01-10 00:00:00,250,13.0,10.0,30.0,122,1,5,0,0,1
2015-01-10 01:00:00,162,12.0,10.0,33.0,122,1,5,1,0,1
2015-01-10 02:00:00,90,12.0,9.0,36.0,119,1,5,2,0,1
2015-01-10 03:00:00,65,12.0,8.0,38.0,119,1,5,3,0,1
2015-01-10 04:00:00,54,12.0,8.0,37.0,119,1,5,4,0,1
2015-01-10 05:00:00,130,11.0,8.0,36.0,119,1,5,5,0,1
2015-01-10 06:00:00,678,11.0,8.0,36.0,119,1,5,6,0,1
2015-01-10 07:00:00,2380,11.0,8.0,37.0,119,1,5,7,0,1
2015-01-10 08:00:00,4717,12.0,8.0,39.0,122,1,5,8,0,1
2015-01-10 09:00:00,2430,12.0,8.0,40.0,122,1,5,9,0,1
2015-01-10 10:00:00,1155,11.0,8.0,40.0,122,1,5,10,0,1
2015-01-10 11:00:00,1206,11.0,7.0,39.0,116,1,5,11,0,1
2015-01-10 12:00:00,1514,11.0,7.0,39.0,116,1,5,12,0,1
2015-01-10 13:00:00,1598,9.0,6.0,35.0,116,1,5,13,0,1
2015-01-10 14:00:00,1521,8.0,4.0,32.0,113,1,5,14,0,1
2015-01-10 15:00:00,1629,7.0,3.0,28.0,113,1,5,15,0,1
2015-01-10 16:00:00,2190,6.0,2.0,25.0,113,1,5,16,0,1
2015-01-10 17:00:00,3898,5.0,1.0,21.0,113,1,5,17,0,1
2015-01-10 18:00:00,3530,4.0,1.0,18.0,113,1,5,18,0,1
2015-01-10 19:00:00,1929,4.0,0.0,19.0,113,1,5,19,0,1
2015-01-10 20:00:00,1215,3.0,-1.0,20.0,113,1,5,20,0,1
2015-01-10 21:00:00,899,3.0,-2.0,22.0,113,1,5,21,0,1
2015-01-10 22:00:00,705,3.0,-2.0,21.0,113,1,5,22,0,1
2015-01-10 23:00:00,472,3.0,-2.0,20.0,113,1,5,23,0,1
2015-01-11 00:00:00,635,3.0,-2.0,19.0,113,1,6,0,0,1
2015-01-11 01:00:00,667,2.0,-2.0,21.0,113,1,6,1,0,1
2015-01-11 02:00:00,681,2.0,-3.0,23.0,113,1,6,2,0,1
2015-01-11 03:00:00,507,2.0,-3.0,25.0,113,1,6,3,0,1
2015-01-11 04:00:00,272,2.0,-3.0,25.0,113,1,6,4,0,1
2015-01-11 05:00:00,183,2.0,-3.0,25.0,113,1,6,5,0,1
2015-01-11 06:00:00,151,2.0,-3.0,25.0,113,1,6,6,0,1
2015-01-11 07:00:00,163,2.0,-3.0,25.0,113,1,6,7,0,1
2015-01-11 08:00:00,297,2.0,-3.0,24.0,113,1,6,8,0,1
2015-01-11 09:00:00,751,2.0,-3.0,23.0,113,1,6,9,0,1
2015-01-11 10:00:00,1220,3.0,-1.0,23.0,113,1,6,10,0,1
2015-01-11 11:00:00,1583,5.0,1.0,22.0,116,1,6,11,0,1
2015-01-11 12:00:00,1969,6.0,2.0,22.0,116,1,6,12,0,1
2015-01-11 13:00:00,2319,6.0,2.0,23.0,116,1,6,13,0,1
2015-01-11 14:00:00,2337,6.0,2.0,25.0,119,1,6,14,0,1
2015-01-11 15:00:00,2490,6.0,2.0,26.0,119,1,6,15,0,1
2015-01-11 16:00:00,2094,6.0,2.0,24.0,119,1,6,16,0,1
2015-01-11 17:00:00,1253,6.0,3.0,21.0,122,1,6,17,0,1
2015-01-11 18:00:00,940,6.0,3.0,19.0,122,1,6,18,0,1
2015-01-11 19:00:00,759,6.0,3.0,21.0,122,1,6,19,0,1
2015-01-11 20:00:00,523,6.0,2.0,24.0,119,1,6,20,0,1
2015-01-11 21:00:00,389,6.0,2.0,26.0,119,1,6,21,0,1
2015-01-11 22:00:00,317,6.0,2.0,26.0,119,1,6,22,0,1
2015-01-11 23:00:00,227,6.0,2.0,26.0,116,1,6,23,0,1
2015-01-12 00:00:00,88,6.0,2.0,26.0,116,1,0,0,0,0
2015-01-12 01:00:00,40,6.0,2.0,27.0,116,1,0,1,0,0
2015-01-12 02:00:00,34,7.0,2.0,28.0,116,1,0,2,0,0
2015-01-12 03:00:00,22,7.0,2.0,29.0,116,1,0,3,0,0
2015-01-12 04:00:00,24,7.0,3.0,29.0,116,1,0,4,0,0
2015-01-12 05:00:00,114,7.0,3.0,28.0,122,1,0,5,0,0
2015-01-12 06:00:00,582,8.0,4.0,28.0,122,1,0,6,0,0
2015-01-12 07:00:00,1915,8.0,4.0,30.0,122,1,0,7,0,0
2015-01-12 08:00:00,4185,8.0,4.0,32.0,119,1,0,8,0,0
2015-01-12 09:00:00,1919,8.0,4.0,33.0,119,1,0,9,0,0
2015-01-12 10:00:00,827,9.0,5.0,31.0,119,1,0,10,0,0
2015-01-12 11:00:00,763,9.0,6.0,28.0,122,1,0,11,0,0
2015-01-12 12:00:00,976,10.0,7.0,25.0,122,1,0,12,0,0
2015-01-12 13:00:00,1101,10.0,7.0,26.0,122,1,0,13,0,0
2015-01-12 14:00:00,908,10.0,7.0,27.0,122,1,0,14,0,0
2015-01-12 15:00:00,1044,10.0,7.0,28.0,122,1,0,15,0,0
2015-01-12 16:00:00,1466,10.0,7.0,26.0,122,1,0,16,0,0
2015-01-12 17:00:00,2983,10.0,7.0,24.0,122,1,0,17,0,0
2015-01-12 18:00:00,3067,10.0,7.0,22.0,122,1,0,18,0,0
2015-01-12 19:00:00,1719,10.0,7.0,23.0,122,1,0,19,0,0
2015-01-12 20:00:00,1065,10.0,7.0,25.0,266,1,0,20,0,0
2015-01-12 21:00:00,744,10.0,7.0,26.0,266,1,0,21,0,0
2015-01-12 22:00:00,600,10.0,7.0,25.0,266,1,0,22,0,0
2015-01-12 23:00:00,291,10.0,7.0,23.0,122,1,0,23,0,0
2015-01-13 00:00:00,64,10.0,7.0,22.0,122,1,1,0,0,0
2015-01-13 01:00:00,29,10.0,7.0,22.0,122,1,1,1,0,0
2015-01-13 02:00:00,21,10.0,7.0,23.0,296,1,1,2,0,0
2015-01-13 03:00:00,13,10.0,7.0,23.0,296,1,1,3,0,0
2015-01-13 04:00:00,33,9.0,7.0,21.0,296,1,1,4,0,0
2015-01-13 05:00:00,113,9.0,6.0,20.0,119,1,1,5,0,0
2015-01-13 06:00:00,600,8.0,5.0,18.0,119,1,1,6,0,0
2015-01-13 07:00:00,1584,8.0,5.0,18.0,119,1,1,7,0,0
2015-01-13 08:00:00,3960,7.0,4.0,17.0,263,1,1,8,0,0
2015-01-13 09:00:00,2090,7.0,4.0,17.0,263,1,1,9,0,0
2015-01-13 10:00:00,960,7.0,4.0,17.0,263,1,1,10,0,0
2015-01-13 11:00:00,866,8.0,5.0,18.0,116,1,1,11,0,0
2015-01-13 12:00:00,1019,8.0,5.0,18.0,116,1,1,12,0,0
2015-01-13 13:00:00,719,8.0,4.0,23.0,116,1,1,13,0,0
2015-01-13 14:00:00,811,7.0,3.0,27.0,113,1,1,14,0,0
2015-01-13 15:00:00,883,7.0,3.0,32.0,113,1,1,15,0,0
2015-01-13 16:00:00,1391,6.0,2.0,26.0,113,1,1,16,0,0
2015-01-13 17:00:00,2886,5.0,1.0,20.0,122,1,1,17,0,0
2015-01-13 18:00:00,2659,4.0,1.0,14.0,122,1,1,18,0,0
2015-01-13 19:00:00,1548,4.0,0.0,15.0,122,1,1,19,0,0
2015-01-13 20:00:00,947,3.0,0.0,15.0,119,1,1,20,0,0
2015-01-13 21:00:00,660,3.0,0.0,16.0,119,1,1,21,0,0
2015-01-13 22:00:00,501,3.0,-1.0,17.0,119,1,1,22,0,0
2015-01-13 23:00:00,340,3.0,-1.0,18.0,113,1,1,23,0,0
2015-01-14 00:00:00,168,3.0,-1.0,18.0,113,1,2,0,0,0
2015-01-14 01:00:00,79,2.0,-2.0,20.0,113,1,2,1,0,0
2015-01-14 02:00:00,60,2.0,-3.0,21.0,113,1,2,2,0,0
2015-01-14 03:00:00,54,2.0,-3.0,23.0,113,1,2,3,0,0
2015-01-14 04:00:00,44,2.0,-3.0,21.0,113,1,2,4,0,0
2015-01-14 05:00:00,93,2.0,-3.0,19.0,116,1,2,5,0,0
2015-01-14 06:00:00,560,1.0,-3.0,17.0,116,1,2,6,0,0
2015-01-14 07:00:00,1820,1.0,-3.0,19.0,116,1,2,7,0,0
2015-01-14 08:00:00,3904,2.0,-3.0,22.0,116,1,2,8,0,0
2015-01-14 09:00:00,2064,2.0,-4.0,24.0,116,1,2,9,0,0
2015-01-14 10:00:00,841,3.0,-2.0,25.0,116,1,2,10,0,0
2015-01-14 11:00:00,732,4.0,-1.0,26.0,113,1,2,11,0,0
2015-01-14 12:00:00,1013,5.0,1.0,27.0,113,1,2,12,0,0
2015-01-14 13:00:00,1066,5.0,1.0,26.0,113,1,2,13,0,0
2015-01-14 14:00:00,913,5.0,1.0,24.0,116,1,2,14,0,0
2015-01-14 15:00:00,969,5.0,1.0,23.0,116,1,2,15,0,0
2015-01-14 16:00:00,1365,5.0,1.0,24.0,116,1,2,16,0,0
2015-01-14 17:00:00,2638,5.0,1.0,24.0,122,1,2,17,0,0
2015-01-14 18:00:00,1973,5.0,1.0,25.0,122,1,2,18,0,0
2015-01-14 19:00:00,1254,6.0,2.0,33.0,122,1,2,19,0,0
2015-01-14 20:00:00,885,7.0,2.0,41.0,122,1,2,20,0,0
2015-01-14 21:00:00,537,8.0,3.0,48.0,122,1,2,21,0,0
2015-01-14 22:00:00,344,8.0,4.0,47.0,122,1,2,22,0,0
2015-01-14 23:00:00,188,9.0,4.0,45.0,122,1,2,23,0,0
2015-01-15 00:00:00,91,9.0,5.0,44.0,122,1,3,0,0,0
2015-01-15 01:00:00,66,10.0,5.0,50.0,122,1,3,1,0,0
2015-01-15 02:00:00,25,10.0,5.0,56.0,296,1,3,2,0,0
2015-01-15 03:00:00,23,10.0,6.0,62.0,296,1,3,3,0,0
2015-01-15 04:00:00,23,10.0,5.0,49.0,296,1,3,4,0,0
2015-01-15 05:00:00,62,9.0,5.0,37.0,122,1,3,5,0,0
2015-01-15 06:00:00,481,8.0,5.0,24.0,122,1,3,6,0,0
2015-01-15 07:00:00,1692,8.0,4.0,26.0,122,1,3,7,0,0
2015-01-15 08:00:00,3673,8.0,4.0,27.0,113,1,3,8,0,0
2015-01-15 09:00:00,1941,7.0,3.0,28.0,113,1,3,9,0,0
2015-01-15 10:00:00,844,8.0,4.0,28.0,113,1,3,10,0,0
2015-01-15 11:00:00,729,8.0,4.0,27.0,122,1,3,11,0,0
2015-01-15 12:00:00,835,8.0,5.0,27.0,122,1,3,12,0,0
2015-01-15 13:00:00,1005,8.0,4.0,30.0,122,1,3,13,0,0
2015-01-15 14:00:00,828,8.0,3.0,34.0,113,1,3,14,0,0
2015-01-15 15:00:00,912,7.0,3.0,37.0,113,1,3,15,0,0
2015-01-15 16:00:00,1249,6.0,2.0,34.0,113,1,3,16,0,0
2015-01-15 17:00:00,2524,6.0,1.0,31.0,113,1,3,17,0,0
2015-01-15 18:00:00,2480,5.0,0.0,27.0,113,1,3,18,0,0
2015-01-15 19:00:00,1353,5.0,-1.0,31.0,113,1,3,19,0,0
2015-01-15 20:00:00,810,4.0,-1.0,35.0,113,1,3,20,0,0
2015-01-15 21:00:00,591,4.0,-2.0,39.0,113,1,3,21,0,0
2015-01-15 22:00:00,430,4.0,-2.0,37.0,113,1,3,22,0,0
2015-01-15 23:00:00,301,4.0,-1.0,35.0,113,1,3,23,0,0
2015-01-16 00:00:00,208,4.0,-1.0,32.0,113,1,4,0,0,0
2015-01-16 01:00:00,117,4.0,-1.0,31.0,113,1,4,1,0,0
2015-01-16 02:00:00,71,4.0,-1.0,30.0,113,1,4,2,0,0
2015-01-16 03:00:00,59,4.0,-1.0,29.0,113,1,4,3,0,0
2015-01-16 04:00:00,46,4.0,-1.0,25.0,113,1,4,4,0,0
2015-01-16 05:00:00,88,3.0,-1.0,21.0,122,1,4,5,0,0
2015-01-16 06:00:00,471,3.0,-1.0,17.0,122,1,4,6,0,0
2015-01-16 07:00:00,1648,3.0,0.0,17.0,122,1,4,7,0,0
2015-01-16 08:00:00,3546,4.0,0.0,16.0,122,1,4,8,0,0
2015-01-16 09:00:00,1980,4.0,1.0,16.0,122,1,4,9,0,0
2015-01-16 10:00:00,878,5.0,2.0,14.0,122,1,4,10,0,0
2015-01-16 11:00:00,795,5.0,3.0,12.0,122,1,4,11,0,0
2015-01-16 12:00:00,994,5.0,3.0,10.0,122,1,4,12,0,0
2015-01-16 13:00:00,1122,5.0,3.0,11.0,122,1,4,13,0,0
2015-01-16 14:00:00,941,5.0,3.0,12.0,113,1,4,14,0,0
2015-01-16 15:00:00,1104,5.0,3.0,13.0,113,1,4,15,0,0
